@relation testSet

@attribute powerPS numeric
@attribute kilometer numeric
@attribute monthOfRegistration numeric
@attribute yearOfRegistration numeric
@attribute price numeric

@data
0.102041,1,0.583333,0.712121,599
0.132653,1,0.166667,0.757576,1450
0.142857,0.827586,0.166667,0.848485,3700
0.836735,0.827586,0.166667,0.954545,55500
0.193878,1,0.166667,0.909091,7600
0.234694,1,0.833333,0.666667,1800
0.242857,1,0.833333,0.606061,2800
0.273469,1,1,0.787879,2500
0.216327,1,0.666667,0.681818,899
0.261224,0.241379,1,0.954545,16400
0.308163,0.517241,0.75,0.893939,17750
0.071429,1,0.583333,0.69697,899
0.220408,1,0.666667,0.818182,2400
0.285714,1,0.833333,0.772727,4500
0.097959,1,0.75,0.772727,1450
0.334694,1,0.666667,0.712121,2650
0.344898,0.586207,0.75,0.893939,19499
0.42449,0.586207,0.333333,0.833333,10400
0.185714,1,0.583333,0.712121,890
0.44898,0.448276,0.583333,0.954545,25800
0.132653,1,0.5,0.712121,500
0.132653,1,0.416667,0.757576,2800
0.326531,1,0.25,0.727273,5100
0.112245,1,0,0.681818,199
0.081633,1,0,1,1800
0.155102,1,0.333333,0.833333,1500
0.228571,0.37931,1,0.863636,8500
0.132653,0.827586,1,0.833333,4400
0.193878,0.827586,0.083333,0.818182,5500
0.234694,1,0.833333,0.772727,2300
0.534694,1,0.416667,0.787879,5000
0.12449,0.241379,0.5,0.909091,4850
0.067347,0.827586,0.833333,0.772727,1590
0.167347,1,0.083333,0.636364,4000
0.089796,1,0,0.712121,250
0.306122,0.827586,0.5,0.878788,8600
0.216327,1,0.916667,0.80303,3500
0.265306,1,0.416667,0.924242,6590
0.226531,1,0.25,0.742424,750
0.459184,1,0.916667,0.848485,21550
0.132653,1,0.333333,0.909091,6200
0.22449,0.37931,1,0.939394,8300
0.246939,1,0,0.833333,3450
0.185714,1,0.583333,0.818182,2200
0.265306,1,0.333333,0.878788,7750
0.183673,1,1,0.818182,2800
0.132653,1,0.75,0.681818,1350
0.22449,0.517241,0.833333,0.909091,7400
0.216327,0.310345,0.25,0.681818,7000
0.312245,1,0.5,0.818182,3000
0.257143,0.827586,0.916667,0.939394,14500
0.285714,1,0.333333,0.742424,1300
0.089796,1,0.333333,0.757576,1350
0.069388,1,0.916667,0.681818,350
0.216327,1,0.916667,0.787879,2400
0.285714,1,0.333333,0.863636,11500
0.163265,1,0.5,0.621212,1000
0.355102,0.517241,0.666667,0.924242,25800
0.185714,1,0.25,0.742424,2100
0.132653,1,0,1,750
0.436735,1,0.333333,0.787879,9200
0.163265,1,0.333333,0.621212,700
0.453061,0.827586,0.583333,0.863636,16400
0.214286,1,0,0.651515,550
0.206122,0.310345,0.25,0.863636,5999
0.234694,0,0.833333,1,600
0.12449,0.827586,0.583333,0.909091,5000
0.257143,1,0.25,0.80303,2100
0.326531,0.655172,0.25,0.924242,14950
0.185714,1,0.666667,0.742424,1900
0.185714,1,0.833333,0.742424,1750
0.153061,0.827586,0.083333,0.727273,1850
0.265306,0.827586,0.5,0.863636,7499
0.102041,1,0.416667,0.742424,1450
0.132653,1,0,0.590909,600
0.285714,0.655172,0.833333,0.772727,3590
0.206122,0.448276,0.5,0.863636,6699
0.257143,1,0.5,0.848485,3200
0.344898,1,0.416667,0.878788,12000
0.204082,1,0.5,0.712121,2199
0.187755,1,0.5,0.772727,3500
0.228571,1,0,0.606061,1700
0.132653,1,0.333333,0.727273,1400
0.467347,0.37931,0.5,0.924242,13000
0.132653,0.827586,1,0.833333,2200
0.216327,1,0.666667,0.833333,3500
0.112245,1,0.583333,0.80303,999
0.318367,0.37931,1,0.878788,8998
0.340816,1,0.75,0.863636,7600
0.265306,1,0.416667,0.863636,8990
0.071429,1,0.666667,0.772727,1000
0.326531,1,0.666667,0.80303,4850
0.216327,0.241379,0.083333,0.969697,21900
0.395918,1,1,0.909091,22500
0.116327,1,0.916667,0.575758,350
0.257143,1,0.666667,0.69697,1850
0.185714,0.241379,0.083333,0.863636,5300
0.146939,1,0.583333,0.727273,780
0.204082,1,0.416667,0.833333,1800
0.142857,0.827586,0.083333,0.863636,3900
0.163265,1,0.333333,0.590909,3400
0.285714,1,0.666667,0.712121,2222
0.312245,1,0.75,0.787879,4999
0.234694,1,0.25,0.69697,2299
0.142857,0.448276,0.083333,0.424242,7200
0.371429,1,0.833333,0.757576,1599
0.318367,0.655172,1,0.818182,6200
0.132653,1,0.416667,0.772727,1250
0.216327,1,0.25,0.863636,7300
0.163265,1,0.083333,0.666667,1700
0.216327,1,0,0.757576,3999
0.097959,1,0.583333,0.80303,1250
0.089796,0.655172,0.75,0.742424,500
0.202041,1,0.75,0.757576,1350
0.257143,1,0.083333,0.818182,3900
0.530612,1,0,0.863636,12000
0.246939,1,0.833333,0.80303,1750
0.163265,1,0.416667,0.757576,1550
0.318367,0.827586,0.75,0.818182,5700
0.373469,1,0.583333,0.712121,3555
0.097959,0.586207,0.333333,0.80303,1820
0.265306,1,0.25,0.848485,5800
0.146939,1,0,0.727273,1400
0.534694,0.37931,0.75,0.848485,16700
0.155102,1,0.916667,0.712121,1700
0.265306,1,0.25,0.848485,4500
0.071429,1,0.25,0.772727,1399
0.285714,0.827586,0.083333,0.757576,1999
0.185714,1,0,0.757576,450
0.271429,1,0.083333,0.818182,5100
0.193878,1,1,0.727273,1299
0.326531,0.517241,0.333333,0.939394,19299
0.173469,0.103448,1,0.954545,19800
0.202041,1,0.916667,0.848485,3300
0.436735,1,0.5,0.848485,12900
0.589796,1,0.833333,0.727273,3700
0.187755,0.827586,0.833333,0.787879,2450
0.193878,0.827586,1,0.893939,9190
0.120408,0.827586,0.166667,0.893939,3999
0.120408,0.034483,0.5,0.984848,12900
0.102041,1,0.333333,0.712121,250
0.097959,0.586207,0.166667,0.742424,400
0.185714,1,0.333333,1,250
0.285714,1,0.083333,0.833333,7200
0.185714,1,0.5,0.681818,990
0.173469,1,0.333333,0.818182,4900
0.187755,0.517241,0.333333,0.772727,5250
0.306122,0.37931,0.583333,0.939394,15500
0.189796,1,0.25,0.787879,1200
0.257143,1,0.75,0.742424,1750
0.228571,0.310345,0.083333,0.954545,16990
0.604082,1,0.833333,0.787879,8450
0.163265,1,0.833333,0.681818,200
0.183673,1,0.583333,0.742424,900
0.265306,0.37931,0.166667,0.893939,9400
0.45102,1,0.416667,0.863636,10000
0.173469,0.655172,0.666667,0.848485,5490
0.344898,0.827586,0.666667,0.80303,6800
0.185714,1,0.333333,0.848485,3700
0.132653,0.827586,0.666667,0.742424,1999
0.393878,0.241379,0.75,0.924242,18999
0.559184,0.37931,0.166667,0.833333,25000
0.22449,1,0.583333,0.772727,500
0.132653,1,0.833333,0.772727,1100
0.185714,1,0.25,0.727273,450
0.102041,0.827586,0.583333,0.772727,1395
0.071429,1,0.333333,0.681818,200
0.097959,1,1,0.757576,1500
0.193878,1,1,0.848485,4200
0.104082,0.827586,0.416667,0.848485,2100
0.163265,1,0.75,0.712121,1550
0.373469,1,0.833333,0.681818,1700
0.326531,1,0.833333,0.772727,2300
0.128571,0.655172,0.333333,0.818182,2500
0.459184,0.827586,0.916667,0.863636,13200
0.326531,0.37931,0.25,0.924242,22900
0.185714,0,0.916667,0.757576,1500
0.267347,0.655172,0.916667,0.863636,6990
0.265306,1,0.333333,0.727273,2299
0.204082,1,0.833333,0.727273,1999
0.155102,0.37931,0.916667,0.893939,7500
0.122449,1,0.583333,0.681818,450
0.326531,1,0.833333,0.787879,2490
0.246939,1,0.666667,0.818182,6950
0.102041,1,1,0.681818,500
0.257143,0.517241,0.166667,1,2000
0.326531,1,0.083333,0.727273,500
0.102041,1,0.416667,0.666667,600
0.112245,0.517241,0.916667,0.772727,1500
0.202041,1,0.083333,0.833333,2600
0.271429,0.586207,0.666667,0.924242,17500
0.257143,1,0.666667,0.727273,450
0.228571,0.103448,0.916667,0.969697,24490
0.265306,1,0.666667,0.878788,7900
0.102041,0.827586,0.416667,0.818182,1100
0.185714,1,0.5,1,1050
0.285714,1,0.083333,0.69697,400
0.234694,1,0.25,0.742424,2500
0.097959,0.586207,0.75,0.742424,799
0.132653,0.827586,0.333333,0.651515,1490
0.132653,0.827586,0.333333,0.742424,1900
0.120408,1,0.916667,0.606061,3500
0.102041,1,0.25,0.742424,649
0.102041,0.827586,0.5,0.772727,600
0.312245,1,0,0.80303,5000
0.120408,1,0.916667,0.848485,3100
0.097959,1,0.333333,0.787879,1399
0.163265,1,0.25,0.757576,1500
0.185714,1,0.083333,0.727273,1350
0.102041,0,0.916667,0.757576,500
0.604082,1,0.833333,0.742424,5450
0.618367,0.241379,0.583333,0.969697,30000
0.387755,1,0.333333,0.848485,7900
0.173469,1,0.416667,0.757576,500
0.214286,1,0.583333,0.636364,950
0.091837,0.103448,0.916667,0.80303,1700
0.185714,1,0.333333,1,650
0.187755,1,0.583333,0.757576,1650
0.163265,1,0,0.69697,1500
0.214286,1,0.916667,0.80303,4950
0.234694,0.103448,0.75,0.969697,19499
0.271429,1,0.166667,0.727273,1300
0.132653,1,0.583333,0.878788,2800
1,0.448276,0.5,0.833333,41990
0.185714,1,0.916667,0.818182,1900
0.285714,1,0.333333,0.848485,6800
0.285714,1,0.916667,0.833333,4950
0.102041,1,0.5,0.757576,1700
0.155102,0.241379,1,0.939394,7600
0.118367,0.37931,0.166667,0.954545,6350
0.185714,1,0.833333,0.833333,4444
0.387755,0.310345,0.083333,0.954545,16700
0.102041,1,0.666667,0.772727,999
0.185714,1,0.916667,0.742424,2000
0.132653,1,0.833333,0.80303,1400
0.267347,0.827586,0.333333,0.863636,8000
0.173469,0.310345,0.416667,0.909091,7900
0.163265,1,0.083333,0.742424,1299
0.163265,1,0.416667,0.757576,900
0.326531,1,0.416667,0.772727,2299
0.210204,1,0.75,0.833333,1900
0.267347,1,0.5,0.80303,3200
0.293878,0.241379,0.916667,0.969697,24900
0.202041,1,0.25,0.863636,7700
0.216327,1,0.75,0.818182,3500
0.285714,1,0.583333,0.651515,1000
0.146939,1,0.25,0.818182,450
0.132653,1,0.666667,0.727273,1050
0.142857,0.827586,0.666667,0.818182,1500
0.246939,1,0.916667,0.818182,3600
0.340816,1,0.833333,0.939394,18500
0.142857,1,0.833333,0.772727,1850
0.220408,1,0,0.757576,3900
0.265306,1,0.833333,0.924242,12500
0.265306,0.448276,0.416667,0.893939,8500
0.246939,1,0.5,0.833333,5600
0.216327,1,0.833333,0.818182,6583
0.271429,0.655172,0.166667,0.878788,9750
0.326531,1,0.916667,0.878788,11400
0.285714,1,0.666667,0.742424,2700
0.132653,0.655172,0,1,1650
0.271429,0.827586,1,0.787879,5090
0.089796,0.655172,0.083333,0.818182,2899
0.171429,0.827586,0.333333,0.818182,900
0.257143,1,0.583333,0.636364,2200
0.132653,1,0.166667,0.742424,200
0.234694,0.517241,0.25,0.939394,12000
0.387755,0.827586,0.583333,0.848485,8499
0.081633,1,1,0.727273,230
0.312245,1,0.083333,0.848485,7800
0.45102,1,0.083333,0.818182,10000
0.591837,1,0.833333,0.909091,25380
0.216327,1,0.916667,0.818182,2849
0.334694,1,0.083333,0.848485,11900
0.183673,1,0.25,0.787879,1300
0.132653,1,0.25,0.712121,200
0.285714,0.310345,0.166667,0.969697,21750
0.444898,1,0.25,0.80303,12986
0.228571,1,0.75,0.560606,2400
0.27551,0.586207,0.25,0.878788,8100
0.257143,0.655172,0.25,0.742424,6800
0.257143,1,0,0.833333,6000
0.181633,0.172414,0.833333,0.909091,7500
0.257143,0.310345,0,0.939394,12500
0.589796,0.827586,0.25,0.924242,31900
0.265306,1,1,0.909091,8500
0.37551,1,0.666667,0.727273,2990
0.132653,1,1,1,450
0.306122,0.655172,0.583333,0.893939,13200
0.271429,1,0.833333,0.924242,8990
0.089796,1,0.083333,0.575758,850
0.091837,0.310345,1,0.848485,3333
0.265306,0.517241,0,0.833333,4700
0.312245,0.827586,0.666667,0.848485,7500
0.489796,1,0.916667,0.833333,9900
0.479592,1,0.333333,0.924242,19600
0.163265,1,0.25,0.69697,2800
0.12449,0.517241,0.75,0.878788,5500
0.285714,1,0.166667,0.939394,8500
0.22449,0.37931,0.916667,0.893939,7990
0.132653,1,0.5,0.712121,699
0.185714,1,0.833333,0.757576,1000
0.246939,1,0.416667,0.787879,2200
0.346939,1,1,0.818182,5500
0.187755,1,0.75,0.757576,8000
0.132653,1,0.833333,0.636364,650
0.142857,0.827586,0.583333,0.893939,6749
0.102041,1,0.416667,0.818182,2299
0.285714,1,0.333333,0.833333,6000
0.265306,1,0.833333,0.818182,5000
0.265306,1,0.5,0.848485,6900
0.257143,0.827586,0.583333,0.909091,10500
0.185714,1,0.166667,0.757576,800
0.246939,1,0.416667,0.80303,2199
0.285714,1,1,0.742424,2199
0.132653,1,0.666667,0.712121,399
0.163265,0.827586,0,0.69697,777
0.489796,0.827586,0.166667,0.924242,13000
0.132653,1,0.416667,1,1000
0.132653,0.37931,0.916667,0.742424,500
0.265306,0.827586,0.25,0.878788,5800
0.271429,0.827586,0.416667,0.863636,7500
0.132653,0.103448,0.75,0.939394,7450
0.187755,1,0.666667,0.787879,3690
0.102041,0.586207,0.333333,0.863636,1900
0.220408,1,0.083333,0.69697,150
0.216327,0.655172,0.916667,0.893939,6600
0.216327,1,0.416667,0.727273,1300
0.297959,1,0.5,0.893939,10900
0.297959,0.310345,0.75,0.939394,20000
0.102041,1,0,0.757576,1000
0.45102,1,0.083333,0.818182,9900
0.344898,0.827586,0.666667,0.909091,27828
0.285714,1,0.25,0.712121,1000
0.185714,1,0.166667,0.727273,699
0.265306,1,0.583333,0.848485,7499
0.142857,1,0.916667,0.848485,3500
0.312245,1,0.5,0.818182,6400
0.187755,0.827586,0.333333,0.848485,5400
0.312245,0.103448,0.916667,0.969697,47500
0.204082,1,0.75,0.787879,2950
0.265306,1,0.416667,0.863636,7900
0.193878,1,0.583333,0.848485,4750
0.344898,1,0.333333,0.80303,4490
0.193878,0.655172,0.583333,1,5500
0.185714,1,0.416667,0.651515,450
0.340816,0.827586,0.833333,0.787879,12500
0.102041,1,0,0.712121,100
0.112245,1,0.5,0.727273,1699
0.285714,1,0.833333,0.681818,2000
0.146939,1,0.666667,0.787879,3900
0.185714,0.827586,0.333333,0.833333,3590
0.22449,0.586207,0.833333,0.727273,3969
0.395918,1,0.583333,0.924242,22999
0.410204,0.655172,0.666667,0.893939,11300
0.146939,0.827586,1,0.924242,7490
0.173469,0.586207,0.75,0.878788,4500
0.395918,0.448276,0.75,0.924242,26499
0.197959,0.517241,0.25,0.924242,8900
0.187755,0.827586,0.583333,0.863636,7999
0.228571,0.448276,0.75,0.818182,1450
0.204082,1,0.416667,0.5,6699
0.132653,1,0.166667,0.742424,300
0.132653,0.517241,0.5,0.651515,1250
0.132653,1,0.5,0.818182,1200
0.189796,1,0.25,0.757576,950
0.091837,0.241379,0.25,0.80303,2600
0.163265,1,0.75,0.757576,500
0.193878,0.827586,0.25,0.939394,13500
0.183673,1,0.333333,0.727273,200
0.265306,0.241379,0.75,0.939394,29900
0.340816,1,0.333333,0.848485,6000
0.193878,0.448276,0.5,0.954545,12500
0.265306,0.448276,0.25,0.924242,15100
0.187755,1,0.75,0.757576,1690
0.265306,1,0.833333,0.878788,8299
0.387755,1,1,0.848485,8690
0.285714,1,0.5,0.681818,1700
0.318367,1,1,0.80303,1500
0.102041,0.586207,0.916667,0.727273,850
0.097959,0.827586,0.083333,0.80303,1499
0.163265,1,0.333333,0.742424,2800
0.132653,1,0.333333,0.727273,900
1,0.448276,0.833333,0.787879,28000
0.097959,1,0.5,0.80303,1700
0.185714,0.517241,0.833333,1,6800
0.436735,0.517241,0.5,0.878788,48989
0.520408,1,0.666667,0.924242,28000
0.285714,1,1,0.818182,2399
0.265306,0.448276,0.916667,0.939394,13600
0.326531,1,0.25,0.787879,1490
0.542857,0.586207,0.333333,0.909091,17490
0.326531,1,1,0.727273,2290
0.285714,0.172414,0.5,0.939394,13500
0.132653,0.827586,0.5,0.833333,2700
0.110204,0.517241,0.166667,0.818182,3300
0.177551,0.517241,0.666667,0.878788,7999
0.185714,1,0.666667,0.757576,2990
0.45102,0.517241,0.833333,0.893939,23200
0.326531,1,0.333333,0.878788,13999
0.326531,1,0.083333,0.772727,3200
0.306122,0.586207,0.166667,0.878788,12900
0.081633,1,0.416667,0.712121,650
0.087755,0.586207,0.75,0.606061,1850
0.163265,1,0.833333,0.878788,1990
0.265306,1,0.25,0.848485,10999
0.436735,1,0.916667,0.833333,11750
0.285714,1,0,0.681818,450
0.142857,0.448276,0.833333,0.909091,8250
0.089796,0.827586,0.416667,0.787879,1990
0.163265,1,0.833333,0.757576,1000
0.216327,1,0.666667,0.727273,2650
0.326531,1,0.083333,0.712121,1350
0.236735,0.517241,0.5,0.909091,7250
0.228571,0.241379,0.416667,0.939394,16500
0.132653,1,0.5,0.787879,800
0.295918,1,0,0.818182,3500
0.163265,1,0.25,0.69697,1000
0.132653,1,0.5,0.681818,350
0.216327,1,0.583333,0.712121,399
0.355102,0.586207,0.083333,0.954545,17500
0.102041,0.310345,0.916667,0.863636,4990
0.132653,0.827586,0.583333,0.878788,3790
0.132653,1,0,0.742424,300
0.204082,0.827586,0.25,0.909091,5250
0.312245,0.827586,0.666667,0.848485,9550
0.122449,0.827586,0.916667,0.863636,4500
0.185714,1,0.833333,0.712121,1499
0.071429,1,0.25,0.727273,1050
0.118367,1,0.916667,0.742424,1555
0.132653,1,0.166667,0.742424,850
0.340816,1,0.416667,0.833333,8500
0.673469,1,0.083333,0.848485,8800
0.234694,0.827586,0.75,0.924242,9500
0.102041,1,0.666667,0.742424,850
0.102041,0.655172,0.583333,0.863636,3750
0.132653,1,0.666667,0.787879,499
0.120408,0.517241,0.5,0.939394,8900
0.14898,1,0.5,0.848485,7499
0.114286,1,1,1,650
0.220408,1,0.5,0.712121,500
0.132653,1,0.083333,0.681818,999
0.142857,1,0.583333,1,1499
0.132653,1,0.583333,0.818182,2200
0.285714,1,0.916667,0.742424,6000
0.387755,1,0.583333,0.833333,5999
0.185714,1,0.333333,0.818182,3500
0.132653,0.827586,0.25,0.878788,3899
0.346939,1,0.083333,0.80303,2950
0.42449,1,0.166667,0.833333,8200
0.202041,1,0.166667,0.787879,2750
0.185714,1,0.333333,0.742424,1400
0.271429,1,0.666667,0.893939,11999
0.132653,1,0.666667,0.818182,3800
0.128571,0.827586,0.416667,0.878788,4400
0.265306,1,1,0.878788,8499
0.312245,0.103448,0.833333,0.969697,40500
0.185714,1,0.083333,0.757576,380
0.22449,1,0.25,0.863636,5150
0.432653,1,0.833333,0.621212,5500
0.355102,1,0.083333,0.924242,11000
0.453061,1,0.583333,0.848485,13500
0.193878,1,0.75,0.742424,2800
0.216327,1,0,0.727273,150
0.326531,1,0.833333,0.757576,6900
0.228571,0.517241,0.75,0.909091,10990
0.273469,1,0.583333,0.681818,698
0.202041,0.517241,0.25,0.848485,4000
0.265306,1,0.916667,0.787879,2900
0.257143,1,0.666667,0.666667,220
0.604082,1,0,0.833333,12850
0.032653,1,0,0.30303,950
0.132653,1,0.5,0.757576,2000
0.216327,1,0,0.606061,2000
0.163265,1,0.166667,0.606061,890
0.632653,0.448276,0.916667,0.909091,27000
0.071429,0.241379,0.5,0.621212,3600
0.163265,1,0.5,0.757576,2990
0.344898,1,0.416667,0.787879,2690
0.540816,1,0.916667,0.818182,5500
0.102041,0.827586,1,0.863636,2750
0.636735,1,0.583333,0.80303,18900
0.132653,1,0.083333,0.69697,500
0.326531,0.827586,0.5,0.787879,5890
0.265306,1,0.916667,0.833333,5000
0.216327,1,0.5,0.833333,2790
0.081633,1,0,0.757576,1700
0.185714,1,0.666667,0.772727,2499
0.15102,1,0.833333,0.757576,1950
0.265306,1,0.166667,0.848485,9999
0.132653,0.655172,0.25,0.818182,1800
0.163265,1,0.833333,0.666667,1000
0.216327,1,0.833333,0.727273,800
0.210204,1,0.75,0.80303,3200
0.355102,1,0.583333,0.757576,1950
0.193878,1,0.416667,0.742424,2300
0.206122,1,0.416667,0.712121,1000
0.271429,0.517241,0.666667,0.893939,16990
0.246939,1,0.666667,0.80303,4000
0.193878,1,0.583333,0.757576,2100
0.102041,1,0.916667,0.636364,650
0.45102,1,0.416667,0.863636,8700
0.265306,0.827586,0.25,0.954545,14900
0.285714,1,0.083333,0.742424,2500
0.136735,0.517241,0.75,0.863636,3700
0.234694,0.034483,0.333333,0.984848,14900
0.271429,0.310345,0.166667,0.909091,18900
0.326531,1,0.416667,0.863636,6299
0.185714,1,0.916667,0.727273,1200
0.110204,1,0.75,0.80303,2500
0.185714,1,0.5,1,1250
0.395918,1,0.25,0.833333,10500
0.216327,1,0.583333,0.742424,1650
0.155102,0.37931,0.75,0.893939,8500
0.373469,1,1,0.742424,5400
0.234694,0.586207,0.75,0.893939,6650
0.132653,1,0.75,0.621212,300
0.102041,0.517241,0.5,0.848485,3600
0.063265,0.517241,0.833333,0.833333,3250
0.185714,1,0.583333,0.727273,2499
0.159184,0.586207,0.083333,0.651515,550
0,1,0.5,1,700
0.159184,1,0.5,0.636364,500
0.163265,1,0.166667,0.818182,1400
0.097959,0.655172,0.666667,0.80303,1390
0.371429,1,0,0.80303,6000
0.257143,0.827586,0.5,0.848485,7200
0.355102,0.586207,0.416667,0.893939,14000
0.104082,0.827586,0.25,0.863636,3200
0.132653,0.827586,0.583333,0.772727,1400
0.406122,1,0.916667,0.863636,5500
0.216327,1,0.333333,0.848485,6200
0.22449,0.448276,0.583333,0.878788,6999
0.42449,1,0.166667,0.833333,9500
0.265306,1,0.416667,0.833333,3000
0.246939,1,0.5,0.787879,2200
0.263265,1,0.083333,0.757576,1050
0.216327,1,0.083333,0.772727,2850
0.128571,0.827586,0.666667,0.69697,850
0.312245,1,0.75,0.772727,4000
0.344898,0.827586,0,0.833333,1500
0.312245,0.655172,0.5,0.772727,6350
0.189796,1,0.25,0.727273,1390
0.340816,1,0.75,0.833333,8900
0.257143,1,0.166667,0.818182,3000
0.163265,0.172414,0.416667,0.787879,1200
0.185714,1,0.5,0.848485,4888
0.453061,1,0.25,0.878788,18999
0.132653,1,0.666667,0.878788,2500
0.257143,1,0.25,0.863636,6100
0.285714,0.827586,0.5,0.848485,6990
0.244898,1,0,0.590909,900
0.265306,1,0.666667,0.742424,1200
0.202041,1,0.25,0.909091,6999
0.265306,0.586207,0.583333,0.863636,10900
0.128571,1,0.5,0.833333,2150
0.234694,1,0.833333,0.833333,4300
0.155102,0.827586,0.333333,0.893939,5999
0.265306,1,0.75,0.878788,8849
0.193878,1,0.916667,0.833333,6500
0.193878,1,0,0.878788,4900
0.255102,1,0.5,0.863636,3450
0.22449,0.655172,0,0.878788,5400
0.132653,1,0.333333,0.80303,1850
0.202041,1,1,0.80303,1600
0.112245,0.586207,0.416667,0.363636,9500
0.246939,1,0.083333,0.787879,1600
0.344898,1,0.333333,0.772727,7777
0.163265,1,0.666667,0.727273,1190
0.214286,1,0.25,0.787879,2650
0.132653,1,0.833333,0.80303,1550
0.216327,0.655172,0.333333,0.833333,6450
0.285714,0.655172,0.833333,0.833333,4250
0.187755,1,0,0.878788,5500
0.097959,1,0.166667,0.772727,1999
0.193878,1,0,0.818182,4200
0.257143,1,0.5,0.818182,5800
0.185714,1,0,0.727273,250
0.185714,1,0.75,0.712121,900
0.15102,1,0.583333,0.878788,2350
0.185714,1,0.916667,0.712121,750
0.185714,1,0.916667,0.80303,2000
0.102041,0.517241,0.25,0.727273,600
0.102041,1,0,0.712121,600
0.355102,0.172414,0.833333,0.969697,28000
0.163265,1,0.916667,0.666667,750
0.114286,1,0.333333,0.666667,999
0.112245,1,0.25,0.848485,1500
0.234694,1,0.75,0.772727,6650
0.118367,0.448276,0.916667,0.893939,5690
0.265306,1,0.333333,1,5800
0.306122,0.310345,0.5,0.939394,21850
0.45102,1,0.833333,0.772727,7600
0.102041,0.827586,0.583333,0.757576,1650
0.428571,1,0.416667,0.757576,9990
0.197959,1,0.416667,0.80303,1450
0.185714,1,0.583333,1,2600
0.132653,1,0.333333,0.787879,1900
0.228571,1,0.666667,0.727273,1200
0.228571,1,0.75,0.863636,7200
0.120408,1,0.833333,0.439394,5000
0.185714,1,0.416667,0.757576,1550
0.155102,0.37931,0.666667,0.939394,10900
0.44898,0.827586,0.25,0.833333,6000
0.45102,1,0.833333,0.772727,7000
0.163265,1,0.25,0.69697,2200
0.132653,1,0.25,0.848485,2500
0.136735,0.37931,0.25,0.893939,4900
0.265306,1,0.916667,0.772727,1099
0.032653,0.827586,0,0.575758,300
0.344898,1,0.75,0.787879,2999
0.257143,1,0.416667,0.818182,1490
0.157143,0.172414,0.333333,0.848485,6799
0.173469,1,0.416667,0.80303,1200
0.255102,1,0.916667,0.818182,4250
0.265306,1,0.666667,0.893939,8999
0.132653,1,0,0.787879,370
0.204082,1,0.666667,0.727273,9999
0.142857,0.827586,0.75,0.863636,5600
0.193878,0.827586,0.833333,0.848485,6999
0.326531,1,0.083333,0.818182,6750
0.257143,1,0.25,0.772727,2150
0.265306,1,1,0.878788,7600
0.285714,1,0.416667,0.69697,1500
0.089796,0.827586,0.25,0.757576,790
0.132653,0.586207,0.583333,0.80303,4190
0.467347,1,0.583333,0.878788,19900
0.081633,1,0.583333,0.636364,750
0.326531,0.517241,0.666667,0.939394,18500
0.195918,1,0.25,0.818182,1500
0.163265,1,0.333333,0.772727,2750
0.487755,1,0.916667,0.757576,8000
0.116327,0.827586,1,0.909091,3450
